100000, 0.10114598274231
200000, 0.17892503738403
300000, 0.20543098449707
400000, 0.36208987236023
500000, 0.38990378379822
600000, 0.49504947662354
700000, 0.75929260253906
800000, 0.89014339447021
900000, 0.71981835365295
1000000, 1.05334496498108
1100000, 1.00169849395752
1200000, 0.99808216094971
1300000, 1.19638109207153
1400000, 1.51753830909729
1500000, 1.73029780387878
1600000, 1.89199590682983
1700000, 1.52729439735413
1800000, 1.98590993881226
1900000, 2.32933735847473
2000000, 1.88967585563660
