100000, 0.00000166893005
200000, 0.00001597404480
300000, 0.00000166893005
400000, 0.00000286102295
500000, 0.00000214576721
600000, 0.00000166893005
700000, 0.00000190734863
800000, 0.00000166893005
900000, 0.00000166893005
1000000, 0.00000190734863
1100000, 0.00000238418579
1200000, 0.00000190734863
1300000, 0.00000214576721
1400000, 0.00000166893005
1500000, 0.00000190734863
1600000, 0.00000166893005
1700000, 0.00000214576721
1800000, 0.00000238418579
1900000, 0.00000166893005
2000000, 0.00000238418579
